# Time-averaged data for fix save_thermo
# TimeStep v_vstep v_vtime v_vtemp v_vpress v_vvol v_vden v_vetot v_vpe
32000 32000 31934 564.478 41047.8 42780.1 1.39855 -11266.7 -17995.4
32100 32100 32034 563.612 38865.1 42936.8 1.39345 -11343.8 -18062.2
32200 32200 32134 568.198 38935.6 43069.3 1.38916 -11311.3 -18084.3
32300 32300 32234 584.554 38432.2 43159.9 1.38624 -11199.9 -18167.9
32400 32400 32334 576.835 39757.3 43184.5 1.38545 -11197.4 -18073.4
32500 32500 32434 567.402 39336.4 43212.4 1.38456 -11327.4 -18091
32600 32600 32534 558.499 38754.2 43164.2 1.3861 -11463.3 -18120.7
32700 32700 32634 567.241 40233.8 42983 1.39195 -11261.3 -18022.9
32800 32800 32734 578.171 41370.7 42864.3 1.3958 -10960.2 -17852.2
32900 32900 32834 576.128 40175.6 42974.6 1.39222 -11059 -17926.5
33000 33000 32934 574.688 38811.4 43173.8 1.3858 -11282.3 -18132.7
33100 33100 33034 561.299 38019.4 43296 1.38189 -11422.1 -18112.9
33200 33200 33134 579.902 38436.3 43269.5 1.38273 -11271.4 -18184
33300 33300 33234 567.83 40269.1 43152 1.3865 -11057.1 -17825.8
33400 33400 33334 575.768 39522.9 43042.9 1.39001 -11049.1 -17912.4
33500 33500 33434 573.293 40261.2 42976.1 1.39217 -11150.9 -17984.7
33600 33600 33534 560.312 40395.6 43014.7 1.39092 -11289.8 -17968.9
33700 33700 33634 574.948 39694.8 43137.8 1.38696 -11295.6 -18149.1
33800 33800 33734 574.357 38701.2 43233.5 1.38388 -11248.4 -18094.8
33900 33900 33834 579.907 39253.9 43223.1 1.38422 -11007.1 -17919.8
34000 34000 33934 586.678 39462.1 43171.3 1.38588 -10997.6 -17991
34100 34100 34034 572.4 39170.7 43134.2 1.38707 -11121.7 -17944.9
34200 34200 34134 573.247 39525 43048.7 1.38982 -11169.8 -18003
34300 34300 34234 574.834 40002.5 42940.1 1.39334 -11153.6 -18005.7
34400 34400 34334 571.123 39970.3 42879 1.39532 -11222.9 -18030.8
34500 34500 34434 561.072 39174.9 42893.9 1.39484 -11411.6 -18099.7
34600 34600 34534 556.04 39695.9 42907.6 1.3944 -11444.8 -18073
34700 34700 34634 571.746 39998.4 42928.7 1.39371 -11207.1 -18022.4
34800 34800 34734 570.017 39337.1 43006.1 1.3912 -11160.3 -17955.1
34900 34900 34834 578.36 38440.2 43088.6 1.38854 -11120.6 -18014.8
