# Time-averaged data for fix save_thermo
# TimeStep v_vstep v_vtime v_vtemp v_vpress v_vvol v_vden v_vetot v_vpe
416000 416000 416000 281.264 248.517 101085 0.998795 -33917.6 -39575.9
416050 416050 416050 276.587 291.358 101113 0.998517 -33887.1 -39451.3
416100 416100 416100 283.677 4.99229 101180 0.997863 -33852.6 -39559.5
416150 416150 416150 282.478 266.398 101270 0.996976 -33843.2 -39525.9
416200 416200 416200 280.683 114.691 101398 0.995713 -33877.5 -39524.1
416250 416250 416250 276.938 -126.179 101540 0.994321 -33931.3 -39502.6
416300 416300 416300 278.765 -68.9603 101657 0.993172 -33973.5 -39581.5
416350 416350 416350 281.509 -35.4469 101767 0.992099 -33998.3 -39661.6
416400 416400 416400 276.665 56.9588 101879 0.991017 -34031.3 -39597.1
416450 416450 416450 275.042 -426.948 101976 0.990066 -34059.7 -39592.8
416500 416500 416500 274.833 -505.958 101984 0.989991 -34092.5 -39621.5
416550 416550 416550 272.902 -419.056 101892 0.990885 -34103.1 -39593.2
416600 416600 416600 275.152 -171.136 101727 0.992497 -34058.6 -39594
416650 416650 416650 280.14 -8.36479 101539 0.994331 -33977 -39612.8
416700 416700 416700 281.336 -135.072 101356 0.996124 -33923.9 -39583.7
416750 416750 416750 281.837 182.038 101165 0.998005 -33904.6 -39574.5
416800 416800 416800 283.887 652.386 101031 0.999329 -33906.6 -39617.6
416850 416850 416850 283.677 489.48 101022 0.999416 -33941.9 -39648.8
416900 416900 416900 278.528 63.8048 101103 0.998622 -34003.5 -39606.8
416950 416950 416950 275.446 -143.469 101187 0.997788 -34036.7 -39578
417000 417000 417000 280.881 -143.892 101230 0.997368 -34045 -39695.6
417050 417050 417050 280.015 -108.413 101245 0.997213 -34058.1 -39691.3
417100 417100 417100 274.253 -301.957 101234 0.997326 -34056.2 -39573.5
417150 417150 417150 279.373 -297.043 101159 0.998064 -33981.5 -39601.8
417200 417200 417200 282.451 107.947 101042 0.999226 -33875.5 -39557.7
417250 417250 417250 284.082 86.7804 100947 1.00017 -33843.7 -39558.7
417300 417300 417300 280.761 43.8872 100876 1.00086 -33854.8 -39503
417350 417350 417350 278.132 261.312 100820 1.00142 -33875.5 -39470.8
417400 417400 417400 281.168 192.274 100796 1.00166 -33898.2 -39554.6
417450 417450 417450 282.019 258.874 100818 1.00145 -33931.7 -39605.3
417500 417500 417500 279.12 395.622 100889 1.00074 -33992.3 -39607.5
417550 417550 417550 277.474 92.4302 101024 0.9994 -34043 -39625.1
417600 417600 417600 276.511 -153.103 101159 0.998065 -34068.6 -39631.3
417650 417650 417650 279.974 -298.711 101254 0.997132 -34074.3 -39706.7
417700 417700 417700 275.661 -35.0405 101300 0.996674 -34070.8 -39616.5
417750 417750 417750 278.261 -196.281 101315 0.996532 -34043.9 -39641.8
417800 417800 417800 280.357 -95.0662 101291 0.996766 -33992.7 -39632.7
417850 417850 417850 280.353 203.19 101264 0.997036 -33927.6 -39567.6
417900 417900 417900 278.224 324.018 101261 0.997065 -33898.7 -39495.8
417950 417950 417950 281.021 -69.0612 101292 0.996755 -33895 -39548.4
418000 418000 418000 277.481 -76.1287 101318 0.996497 -33892.1 -39474.3
418050 418050 418050 276.569 -19.2836 101322 0.996461 -33869.9 -39433.8
418100 418100 418100 278.992 55.3863 101308 0.996596 -33836.3 -39449
418150 418150 418150 279.828 25.9002 101307 0.996605 -33797.7 -39427.2
418200 418200 418200 284.387 51.5085 101323 0.996454 -33760 -39481.1
